timestamp,target,segment
2022-11-02,405.0,3
2022-11-03,440.0,3
2022-11-04,419.0,3
2022-11-05,441.0,3
2022-11-06,421.0,3
2022-11-07,369.0,3
2022-11-08,300.0,3
2022-11-09,367.0,3
2022-11-10,411.0,3
2022-11-11,405.0,3
2022-11-12,420.0,3
2022-11-13,376.0,3
2022-11-14,343.0,3
2022-11-15,427.0,3
2022-11-16,354.0,3
2022-11-17,343.0,3
2022-11-18,361.0,3
2022-11-19,410.0,3
2022-11-20,385.0,3
2022-11-21,336.0,3
2021-11-22,12.0,4
2021-11-23,17.0,4
2021-11-24,17.0,4
2021-11-25,18.0,4
2021-11-26,21.0,4
2021-11-27,23.0,4
2021-11-28,17.0,4
2021-11-29,9.0,4
2021-11-30,10.0,4
2021-12-01,15.0,4
2021-12-02,17.0,4
2021-12-03,27.0,4
2021-12-04,27.0,4
2021-12-05,18.0,4
2021-12-06,11.0,4
2021-12-07,19.0,4
2021-12-08,22.0,4
2021-12-09,22.0,4
2021-12-10,23.0,4
2021-12-11,28.0,4
2021-12-12,34.0,4
2021-12-13,19.0,4
2021-12-14,27.0,4
2021-12-15,32.0,4
2021-12-16,24.0,4
2021-12-17,28.0,4
2021-12-18,33.0,4
2021-12-19,28.0,4
2021-12-20,24.0,4
2021-12-21,26.0,4
2021-12-22,24.0,4
2021-12-23,27.0,4
2021-12-24,28.0,4
2021-12-25,32.0,4
2021-12-26,38.0,4
2021-12-27,27.0,4
2021-12-28,30.0,4
2021-12-29,24.0,4
2021-12-30,34.0,4
2021-12-31,22.0,4
2022-01-01,24.0,4
2022-01-02,24.0,4
2022-01-03,33.0,4
2022-01-04,33.0,4
2022-01-05,29.0,4
2022-01-06,26.0,4
2022-01-07,21.0,4
2022-01-08,27.0,4
2022-01-09,18.0,4
2022-01-10,10.0,4
2022-01-11,8.0,4
2022-01-12,14.0,4
2022-01-13,10.0,4
2022-01-14,12.0,4
2022-01-15,11.0,4
2022-01-16,15.0,4
2022-01-17,11.0,4
2022-01-18,5.0,4
2022-01-19,7.0,4
2022-01-20,8.0,4
2022-01-21,5.0,4
2022-01-22,11.0,4
2022-01-23,16.0,4
2022-01-24,11.0,4
2022-01-25,6.0,4
2022-01-26,12.0,4
2022-01-27,9.0,4
2022-01-28,10.0,4
2022-01-29,20.0,4
2022-01-30,13.0,4
2022-01-31,8.0,4
2022-02-01,10.0,4
2022-02-02,15.0,4
2022-02-03,16.0,4
2022-02-04,29.0,4
2022-02-05,26.0,4
2022-02-06,17.0,4
2022-02-07,19.0,4
2022-02-08,25.0,4
2022-02-09,17.0,4
2022-02-10,20.0,4
2022-02-11,22.0,4
2022-02-12,30.0,4
2022-02-13,34.0,4
2022-02-14,22.0,4
2022-02-15,24.0,4
2022-02-16,23.0,4
2022-02-17,18.0,4
2022-02-18,37.0,4
2022-02-19,28.0,4
2022-02-20,34.0,4
2022-02-21,25.0,4
2022-02-22,29.0,4
2022-02-23,23.0,4
2022-02-24,25.0,4
2022-02-25,21.0,4
2022-02-26,25.0,4
2022-02-27,28.0,4
2022-02-28,18.0,4
2022-03-01,26.0,4
2022-03-02,28.0,4
2022-03-03,26.0,4
2022-03-04,49.0,4
2022-03-05,27.0,4
2022-03-06,28.0,4
2022-03-07,33.0,4
2022-03-08,24.0,4
2022-03-09,15.0,4
2022-03-10,18.0,4
2022-03-11,17.0,4
2022-03-12,22.0,4
2022-03-13,28.0,4
2022-03-14,16.0,4
2022-03-15,16.0,4
2022-03-16,11.0,4
2022-03-17,22.0,4
2022-03-18,21.0,4
2022-03-19,27.0,4
2022-03-20,30.0,4
2022-03-21,20.0,4
2022-03-22,25.0,4
2022-03-23,26.0,4
2022-03-24,22.0,4
2022-03-25,17.0,4
2022-03-26,26.0,4
2022-03-27,16.0,4
2022-03-28,10.0,4
2022-03-29,27.0,4
2022-03-30,21.0,4
2022-03-31,10.0,4
2022-04-01,24.0,4
2022-04-02,21.0,4
2022-04-03,21.0,4
2022-04-04,20.0,4
2022-04-05,30.0,4
2022-04-06,19.0,4
2022-04-07,21.0,4
2022-04-08,23.0,4
2022-04-09,36.0,4
2022-04-10,27.0,4
2022-04-11,14.0,4
2022-04-12,22.0,4
2022-04-13,25.0,4
2022-04-14,28.0,4
2022-04-15,28.0,4
2022-04-16,31.0,4
2022-04-17,32.0,4
2022-04-18,33.0,4
2022-04-19,18.0,4
2022-04-20,34.0,4
2022-04-21,14.0,4
2022-04-22,28.0,4
2022-04-23,27.0,4
2022-04-24,32.0,4
2022-04-25,27.0,4
2022-04-26,26.0,4
2022-04-27,21.0,4
2022-04-28,19.0,4
2022-04-29,32.0,4
2022-04-30,37.0,4
2022-05-01,21.0,4
2022-05-02,27.0,4
2022-05-03,19.0,4
2022-05-04,29.0,4
2022-05-05,17.0,4
2022-05-06,29.0,4
2022-05-07,35.0,4
2022-05-08,21.0,4
2022-05-09,9.0,4
2022-05-10,26.0,4
2022-05-11,18.0,4
2022-05-12,18.0,4
2022-05-13,21.0,4
2022-05-14,27.0,4
2022-05-15,31.0,4
2022-05-16,20.0,4
2022-05-17,19.0,4
2022-05-18,19.0,4
2022-05-19,19.0,4
2022-05-20,28.0,4
2022-05-21,29.0,4
2022-05-22,22.0,4
2022-05-23,27.0,4
2022-05-24,24.0,4
2022-05-25,16.0,4
2022-05-26,19.0,4
2022-05-27,20.0,4
2022-05-28,29.0,4
2022-05-29,26.0,4
2022-05-30,28.0,4
2022-05-31,17.0,4
2022-06-01,30.0,4
2022-06-02,23.0,4
2022-06-03,19.0,4
2022-06-04,33.0,4
2022-06-05,30.0,4
2022-06-06,24.0,4
2022-06-07,26.0,4
2022-06-08,22.0,4
2022-06-09,19.0,4
2022-06-10,26.0,4
2022-06-11,32.0,4
2022-06-12,31.0,4
2022-06-13,26.0,4
2022-06-14,30.0,4
2022-06-15,26.0,4
2022-06-16,24.0,4
2022-06-17,26.0,4
2022-06-18,34.0,4
2022-06-19,24.0,4
2022-06-20,21.0,4
2022-06-21,19.0,4
2022-06-22,27.0,4
2022-06-23,28.0,4
2022-06-24,27.0,4
2022-06-25,30.0,4
2022-06-26,27.0,4
2022-06-27,14.0,4
2022-06-28,24.0,4
2022-06-29,31.0,4
2022-06-30,24.0,4
2022-07-01,26.0,4
2022-07-02,30.0,4
2022-07-03,22.0,4
2022-07-04,27.0,4
2022-07-05,25.0,4
2022-07-06,23.0,4
2022-07-07,21.0,4
2022-07-08,35.0,4
2022-07-09,28.0,4
2022-07-10,27.0,4
2022-07-11,24.0,4
2022-07-12,28.0,4
2022-07-13,29.0,4
2022-07-14,29.0,4
2022-07-15,34.0,4
2022-07-16,33.0,4
2022-07-17,40.0,4
2022-07-18,27.0,4
2022-07-19,32.0,4
2022-07-20,29.0,4
2022-07-21,35.0,4
2022-07-22,29.0,4
2022-07-23,28.0,4
2022-07-24,35.0,4
2022-07-25,22.0,4
2022-07-26,33.0,4
2022-07-27,22.0,4
2022-07-28,29.0,4
2022-07-29,39.0,4
2022-07-30,36.0,4
2022-07-31,29.0,4
2022-08-01,26.0,4
2022-08-02,31.0,4
2022-08-03,32.0,4
2022-08-04,21.0,4
2022-08-05,24.0,4
2022-08-06,21.0,4
2022-08-07,27.0,4
2022-08-08,30.0,4
2022-08-09,32.0,4
2022-08-10,26.0,4
2022-08-11,32.0,4
2022-08-12,35.0,4
2022-08-13,33.0,4
2022-08-14,31.0,4
2022-08-15,25.0,4
2022-08-16,35.0,4
2022-08-17,21.0,4
2022-08-18,26.0,4
2022-08-19,32.0,4
2022-08-20,29.0,4
2022-08-21,33.0,4
2022-08-22,21.0,4
2022-08-23,21.0,4
2022-08-24,22.0,4
2022-08-25,19.0,4
2022-08-26,21.0,4
2022-08-27,29.0,4
2022-08-28,35.0,4
2022-08-29,23.0,4
2022-08-30,29.0,4
2022-08-31,20.0,4
2022-09-01,21.0,4
2022-09-02,15.0,4
2022-09-03,25.0,4
2022-09-04,25.0,4
2022-09-05,23.0,4
2022-09-06,20.0,4
2022-09-07,26.0,4
2022-09-08,23.0,4
2022-09-09,35.0,4
2022-09-10,37.0,4
2022-09-11,31.0,4
2022-09-12,26.0,4
2022-09-13,23.0,4
2022-09-14,21.0,4
2022-09-15,25.0,4
2022-09-16,22.0,4
2022-09-17,34.0,4
2022-09-18,34.0,4
2022-09-19,19.0,4
2022-09-20,34.0,4
2022-09-21,26.0,4
2022-09-22,29.0,4
2022-09-23,31.0,4
2022-09-24,24.0,4
2022-09-25,36.0,4
2022-09-26,31.0,4
2022-09-27,26.0,4
2022-09-28,31.0,4
2022-09-29,29.0,4
2022-09-30,26.0,4
2022-10-01,37.0,4
2022-10-02,31.0,4
2022-10-03,23.0,4
2022-10-04,24.0,4
2022-10-05,22.0,4
2022-10-06,27.0,4
2022-10-07,35.0,4
2022-10-08,39.0,4
2022-10-09,34.0,4
2022-10-10,28.0,4
2022-10-11,37.0,4
2022-10-12,28.0,4
2022-10-13,25.0,4
2022-10-14,33.0,4
2022-10-15,50.0,4
2022-10-16,34.0,4
2022-10-17,33.0,4
2022-10-18,24.0,4
2022-10-19,27.0,4
2022-10-20,44.0,4
2022-10-21,39.0,4
2022-10-22,50.0,4
2022-10-23,37.0,4
2022-10-24,17.0,4
2022-10-25,37.0,4
2022-10-26,35.0,4
2022-10-27,31.0,4
2022-10-28,47.0,4
2022-10-29,39.0,4
2022-10-30,45.0,4
2022-10-31,38.0,4
2022-11-01,35.0,4
2022-11-02,46.0,4
2022-11-03,49.0,4
2022-11-04,54.0,4
2022-11-05,49.0,4
2022-11-06,42.0,4
2022-11-07,30.0,4
2022-11-08,27.0,4
2022-11-09,41.0,4
2022-11-10,40.0,4
2022-11-11,37.0,4
2022-11-12,52.0,4
2022-11-13,38.0,4
2022-11-14,22.0,4
2022-11-15,36.0,4
2022-11-16,37.0,4
2022-11-17,37.0,4
2022-11-18,52.0,4
2022-11-19,52.0,4
2022-11-20,52.0,4
2022-11-21,31.0,4
2021-11-22,80.0,5
2021-11-23,70.0,5
2021-11-24,79.0,5
2021-11-25,80.0,5
2021-11-26,92.0,5
2021-11-27,66.0,5
2021-11-28,78.0,5
2021-11-29,95.0,5
2021-11-30,66.0,5
2021-12-01,78.0,5
2021-12-02,85.0,5
2021-12-03,97.0,5
2021-12-04,97.0,5
2021-12-05,89.0,5
2021-12-06,99.0,5
2021-12-07,71.0,5
2021-12-08,80.0,5
2021-12-09,92.0,5
2021-12-10,94.0,5
2021-12-11,93.0,5
2021-12-12,83.0,5
2021-12-13,79.0,5
2021-12-14,64.0,5
2021-12-15,114.0,5
2021-12-16,82.0,5
2021-12-17,88.0,5
2021-12-18,106.0,5
2021-12-19,79.0,5
2021-12-20,96.0,5
2021-12-21,83.0,5
2021-12-22,94.0,5
2021-12-23,78.0,5
2021-12-24,86.0,5
2021-12-25,88.0,5
2021-12-26,88.0,5
2021-12-27,99.0,5
2021-12-28,101.0,5
2021-12-29,109.0,5
2021-12-30,93.0,5
2021-12-31,80.0,5
2022-01-01,1.0,5
2022-01-02,56.0,5
2022-01-03,71.0,5
2022-01-04,76.0,5
2022-01-05,78.0,5
2022-01-06,71.0,5
2022-01-07,59.0,5
2022-01-08,80.0,5
2022-01-09,72.0,5
2022-01-10,66.0,5
2022-01-11,67.0,5
2022-01-12,77.0,5
2022-01-13,68.0,5
2022-01-14,77.0,5
2022-01-15,87.0,5
2022-01-16,80.0,5
2022-01-17,69.0,5
2022-01-18,60.0,5
2022-01-19,65.0,5
2022-01-20,69.0,5
2022-01-21,80.0,5
2022-01-22,76.0,5
2022-01-23,81.0,5
2022-01-24,79.0,5
2022-01-25,67.0,5
2022-01-26,77.0,5
2022-01-27,65.0,5
2022-01-28,56.0,5
2022-01-29,71.0,5
2022-01-30,58.0,5
2022-01-31,59.0,5
2022-02-01,77.0,5
2022-02-02,70.0,5
2022-02-03,80.0,5
2022-02-04,83.0,5
2022-02-05,69.0,5
2022-02-06,59.0,5
2022-02-07,70.0,5
2022-02-08,82.0,5
2022-02-09,78.0,5
2022-02-10,71.0,5
2022-02-11,92.0,5
2022-02-12,61.0,5
2022-02-13,49.0,5
2022-02-14,79.0,5
2022-02-15,80.0,5
2022-02-16,72.0,5
2022-02-17,79.0,5
2022-02-18,60.0,5
2022-02-19,72.0,5
2022-02-20,87.0,5
2022-02-21,109.0,5
2022-02-22,107.0,5
2022-02-23,84.0,5
2022-02-24,65.0,5
2022-02-25,84.0,5
2022-02-26,71.0,5
2022-02-27,68.0,5
2022-02-28,77.0,5
2022-03-01,70.0,5
2022-03-02,91.0,5
2022-03-03,97.0,5
2022-03-04,90.0,5
2022-03-05,78.0,5
2022-03-06,96.0,5
2022-03-07,82.0,5
2022-03-08,58.0,5
2022-03-09,73.0,5
2022-03-10,87.0,5
2022-03-11,118.0,5
2022-03-12,94.0,5
2022-03-13,89.0,5
2022-03-14,96.0,5
2022-03-15,103.0,5
2022-03-16,95.0,5
2022-03-17,109.0,5
2022-03-18,84.0,5
2022-03-19,99.0,5
2022-03-20,85.0,5
2022-03-21,81.0,5
2022-03-22,88.0,5
2022-03-23,84.0,5
2022-03-24,75.0,5
2022-03-25,74.0,5
2022-03-26,81.0,5
2022-03-27,71.0,5
2022-03-28,87.0,5
2022-03-29,88.0,5
2022-03-30,85.0,5
2022-03-31,76.0,5
2022-04-01,59.0,5
2022-04-02,60.0,5
2022-04-03,57.0,5
2022-04-04,69.0,5
2022-04-05,75.0,5
2022-04-06,64.0,5
2022-04-07,73.0,5
2022-04-08,73.0,5
2022-04-09,86.0,5
2022-04-10,70.0,5
2022-04-11,83.0,5
2022-04-12,76.0,5
2022-04-13,82.0,5
2022-04-14,101.0,5
2022-04-15,74.0,5
2022-04-16,67.0,5
2022-04-17,65.0,5
2022-04-18,67.0,5
2022-04-19,69.0,5
2022-04-20,83.0,5
2022-04-21,56.0,5
2022-04-22,78.0,5
2022-04-23,66.0,5
2022-04-24,70.0,5
2022-04-25,79.0,5
2022-04-26,69.0,5
2022-04-27,73.0,5
2022-04-28,82.0,5
2022-04-29,72.0,5
2022-04-30,53.0,5
2022-05-01,64.0,5
2022-05-02,54.0,5
2022-05-03,70.0,5
2022-05-04,79.0,5
2022-05-05,73.0,5
2022-05-06,65.0,5
2022-05-07,67.0,5
2022-05-08,68.0,5
2022-05-09,40.0,5
2022-05-10,61.0,5
2022-05-11,64.0,5
2022-05-12,71.0,5
2022-05-13,58.0,5
2022-05-14,66.0,5
2022-05-15,73.0,5
2022-05-16,70.0,5
2022-05-17,64.0,5
2022-05-18,69.0,5
2022-05-19,69.0,5
2022-05-20,79.0,5
2022-05-21,61.0,5
2022-05-22,57.0,5
2022-05-23,55.0,5
2022-05-24,63.0,5
2022-05-25,70.0,5
2022-05-26,56.0,5
2022-05-27,47.0,5
2022-05-28,65.0,5
2022-05-29,67.0,5
2022-05-30,59.0,5
2022-05-31,51.0,5
2022-06-01,65.0,5
2022-06-02,63.0,5
2022-06-03,77.0,5
2022-06-04,94.0,5
2022-06-05,61.0,5
2022-06-06,67.0,5
2022-06-07,62.0,5
2022-06-08,77.0,5
2022-06-09,67.0,5
2022-06-10,60.0,5
2022-06-11,69.0,5
2022-06-12,68.0,5
2022-06-13,63.0,5
2022-06-14,68.0,5
2022-06-15,81.0,5
2022-06-16,75.0,5
2022-06-17,77.0,5
2022-06-18,72.0,5
2022-06-19,65.0,5
2022-06-20,72.0,5
2022-06-21,71.0,5
2022-06-22,71.0,5
2022-06-23,64.0,5
2022-06-24,62.0,5
2022-06-25,54.0,5
2022-06-26,62.0,5
2022-06-27,46.0,5
2022-06-28,67.0,5
2022-06-29,61.0,5
2022-06-30,59.0,5
2022-07-01,63.0,5
2022-07-02,62.0,5
2022-07-03,52.0,5
2022-07-04,63.0,5
2022-07-05,53.0,5
2022-07-06,68.0,5
2022-07-07,70.0,5
2022-07-08,84.0,5
2022-07-09,62.0,5
2022-07-10,63.0,5
2022-07-11,73.0,5
2022-07-12,68.0,5
2022-07-13,69.0,5
2022-07-14,74.0,5
2022-07-15,73.0,5
2022-07-16,63.0,5
2022-07-17,61.0,5
2022-07-18,58.0,5
2022-07-19,69.0,5
2022-07-20,77.0,5
2022-07-21,57.0,5
2022-07-22,72.0,5
2022-07-23,75.0,5
2022-07-24,63.0,5
2022-07-25,67.0,5
2022-07-26,58.0,5
2022-07-27,69.0,5
2022-07-28,44.0,5
2022-07-29,53.0,5
2022-07-30,54.0,5
2022-07-31,62.0,5
2022-08-01,50.0,5
2022-08-02,51.0,5
2022-08-03,52.0,5
2022-08-04,58.0,5
2022-08-05,65.0,5
2022-08-06,60.0,5
2022-08-07,59.0,5
2022-08-08,61.0,5
2022-08-09,61.0,5
2022-08-10,50.0,5
2022-08-11,55.0,5
2022-08-12,52.0,5
2022-08-13,58.0,5
2022-08-14,48.0,5
2022-08-15,66.0,5
2022-08-16,59.0,5
2022-08-17,57.0,5
2022-08-18,58.0,5
2022-08-19,72.0,5
2022-08-20,50.0,5
2022-08-21,54.0,5
2022-08-22,58.0,5
2022-08-23,48.0,5
2022-08-24,50.0,5
2022-08-25,52.0,5
2022-08-26,57.0,5
2022-08-27,72.0,5
2022-08-28,57.0,5
2022-08-29,51.0,5
2022-08-30,63.0,5
2022-08-31,47.0,5
2022-09-01,60.0,5
2022-09-02,54.0,5
2022-09-03,58.0,5
2022-09-04,60.0,5
2022-09-05,65.0,5
2022-09-06,73.0,5
2022-09-07,59.0,5
2022-09-08,56.0,5
2022-09-09,58.0,5
2022-09-10,60.0,5
2022-09-11,64.0,5
2022-09-12,55.0,5
2022-09-13,59.0,5
2022-09-14,59.0,5
2022-09-15,78.0,5
2022-09-16,69.0,5
2022-09-17,58.0,5
2022-09-18,55.0,5
2022-09-19,58.0,5
2022-09-20,58.0,5
2022-09-21,56.0,5
2022-09-22,61.0,5
2022-09-23,81.0,5
2022-09-24,65.0,5
2022-09-25,88.0,5
2022-09-26,81.0,5
2022-09-27,72.0,5
2022-09-28,72.0,5
2022-09-29,73.0,5
2022-09-30,80.0,5
2022-10-01,78.0,5
2022-10-02,85.0,5
2022-10-03,65.0,5
2022-10-04,84.0,5
2022-10-05,94.0,5
2022-10-06,88.0,5
2022-10-07,89.0,5
2022-10-08,76.0,5
2022-10-09,74.0,5
2022-10-10,81.0,5
2022-10-11,73.0,5
2022-10-12,69.0,5
2022-10-13,81.0,5
2022-10-14,77.0,5
2022-10-15,101.0,5
2022-10-16,80.0,5
2022-10-17,74.0,5
2022-10-18,50.0,5
2022-10-19,73.0,5
2022-10-20,65.0,5
2022-10-21,95.0,5
2022-10-22,105.0,5
2022-10-23,97.0,5
2022-10-24,86.0,5
2022-10-25,84.0,5
2022-10-26,77.0,5
2022-10-27,78.0,5
2022-10-28,80.0,5
2022-10-29,75.0,5
2022-10-30,85.0,5
2022-10-31,57.0,5
2022-11-01,98.0,5
2022-11-02,80.0,5
2022-11-03,91.0,5
2022-11-04,68.0,5
2022-11-05,75.0,5
2022-11-06,84.0,5
2022-11-07,77.0,5
2022-11-08,62.0,5
2022-11-09,75.0,5
2022-11-10,100.0,5
2022-11-11,78.0,5
2022-11-12,86.0,5
2022-11-13,82.0,5
2022-11-14,87.0,5
2022-11-15,103.0,5
2022-11-16,81.0,5
2022-11-17,88.0,5
2022-11-18,73.0,5
2022-11-19,77.0,5
2022-11-20,73.0,5
2022-11-21,74.0,5
